"","X","id","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","duration_ms","time_signature","uri","analysis_url"
"631",70,"1dgWTMoHwTUnQhOQ8SR5fV",0.733,0.589,7,-7.37,1,0.1,0.0476,5.85e-06,0.0366,0.886,170.097,182960,4,"spotify:track:1dgWTMoHwTUnQhOQ8SR5fV","https://api.spotify.com/v1/audio-analysis/1dgWTMoHwTUnQhOQ8SR5fV"
"632",71,"6Uy6K3KdmUdAfelUp0SeXn",0.551,0.836,10,-3.838,0,0.0524,0.00502,2.1e-05,0.0425,0.758,185.063,220573,4,"spotify:track:6Uy6K3KdmUdAfelUp0SeXn","https://api.spotify.com/v1/audio-analysis/6Uy6K3KdmUdAfelUp0SeXn"
"633",72,"2QjOHCTQ1Jl3zawyYOpxh6",0.612,0.807,10,-2.81,1,0.0336,0.0495,0.0177,0.101,0.407,124.053,240400,4,"spotify:track:2QjOHCTQ1Jl3zawyYOpxh6","https://api.spotify.com/v1/audio-analysis/2QjOHCTQ1Jl3zawyYOpxh6"
"634",73,"3wx2kQWPn9p5UppQbNhPAk",0.516,0.953,9,-3.828,1,0.0624,0.0996,0,0.349,0.849,171.971,192160,4,"spotify:track:3wx2kQWPn9p5UppQbNhPAk","https://api.spotify.com/v1/audio-analysis/3wx2kQWPn9p5UppQbNhPAk"
"635",74,"3nw9J97nUugT84SIJdjhAV",0.709,0.638,1,-4.3,1,0.0405,0.0649,0,0.0969,0.473,141.994,244133,4,"spotify:track:3nw9J97nUugT84SIJdjhAV","https://api.spotify.com/v1/audio-analysis/3nw9J97nUugT84SIJdjhAV"
"636",75,"48td6xvpokdYwvbl3JIiXP",0.775,0.719,7,-6.212,0,0.0435,0.132,1.79e-06,0.0662,0.707,117.513,246027,4,"spotify:track:48td6xvpokdYwvbl3JIiXP","https://api.spotify.com/v1/audio-analysis/48td6xvpokdYwvbl3JIiXP"
"637",76,"1soxUgYIZb1qx1c7o1Lc7z",0.439,0.754,9,-5.566,1,0.0323,0.00512,7.45e-06,0.186,0.666,205.958,254467,4,"spotify:track:1soxUgYIZb1qx1c7o1Lc7z","https://api.spotify.com/v1/audio-analysis/1soxUgYIZb1qx1c7o1Lc7z"
"638",77,"2xLOMHjkOK8nzxJ4r6yOKR",0.716,0.669,11,-5.114,1,0.0708,0.103,1.8e-06,0.116,0.856,125.975,215042,4,"spotify:track:2xLOMHjkOK8nzxJ4r6yOKR","https://api.spotify.com/v1/audio-analysis/2xLOMHjkOK8nzxJ4r6yOKR"
"639",78,"6olKv2HP3XgBpvVxAswowe",0.626,0.936,11,-3.86,0,0.036,0.016,4.41e-06,0.337,0.674,101.01,198267,4,"spotify:track:6olKv2HP3XgBpvVxAswowe","https://api.spotify.com/v1/audio-analysis/6olKv2HP3XgBpvVxAswowe"
"640",79,"36pLU2ywVeBKEF0rrKtmCB",0.77,0.649,6,-5.207,0,0.0307,0.113,0,0.0907,0.279,125.096,222200,4,"spotify:track:36pLU2ywVeBKEF0rrKtmCB","https://api.spotify.com/v1/audio-analysis/36pLU2ywVeBKEF0rrKtmCB"
"641",80,"0n4bITAu0Y0nigrz3MFJMb",0.862,0.608,7,-4.762,1,0.0402,0.00373,6.14e-06,0.0856,0.825,120.002,263827,4,"spotify:track:0n4bITAu0Y0nigrz3MFJMb","https://api.spotify.com/v1/audio-analysis/0n4bITAu0Y0nigrz3MFJMb"
"642",81,"44JqKUXiWTaRrDQUx7CwsT",0.798,0.821,9,-4.386,1,0.0683,0.316,8.6e-06,0.0948,0.579,97.492,227307,4,"spotify:track:44JqKUXiWTaRrDQUx7CwsT","https://api.spotify.com/v1/audio-analysis/44JqKUXiWTaRrDQUx7CwsT"
"643",82,"0BBj0SW3vef8UNzTg4lwH9",0.697,0.813,11,-3.399,0,0.0679,0.132,0,0.129,0.808,137.976,207133,4,"spotify:track:0BBj0SW3vef8UNzTg4lwH9","https://api.spotify.com/v1/audio-analysis/0BBj0SW3vef8UNzTg4lwH9"
"644",83,"1JCCdiru7fhstOIF4N7WJC",0.572,0.499,2,-5.237,1,0.0311,0.0283,0,0.213,0.121,101.593,237248,4,"spotify:track:1JCCdiru7fhstOIF4N7WJC","https://api.spotify.com/v1/audio-analysis/1JCCdiru7fhstOIF4N7WJC"
"645",84,"38aECKrbMv2F5FsYYCewCQ",0.78,0.45,1,-9.539,1,0.0465,0.0826,0,0.0809,0.189,95.486,201600,4,"spotify:track:38aECKrbMv2F5FsYYCewCQ","https://api.spotify.com/v1/audio-analysis/38aECKrbMv2F5FsYYCewCQ"
"646",85,"2kWowW0k4oFymhkr7LmvzO",0.654,0.726,10,-3.803,0,0.0401,0.0311,6.35e-05,0.0618,0.72,103.987,211960,4,"spotify:track:2kWowW0k4oFymhkr7LmvzO","https://api.spotify.com/v1/audio-analysis/2kWowW0k4oFymhkr7LmvzO"
"647",86,"6t2eIONH4Sax3R21QWiKNp",0.84,0.483,10,-8.838,0,0.157,0.273,0,0.111,0.198,91.992,337640,4,"spotify:track:6t2eIONH4Sax3R21QWiKNp","https://api.spotify.com/v1/audio-analysis/6t2eIONH4Sax3R21QWiKNp"
"648",87,"20FZrLl9zSbO9b3DhaqO6M",0.863,0.605,2,-5.231,1,0.0572,0.000366,3.71e-06,0.132,0.323,140.031,252520,4,"spotify:track:20FZrLl9zSbO9b3DhaqO6M","https://api.spotify.com/v1/audio-analysis/20FZrLl9zSbO9b3DhaqO6M"
"649",88,"5dNGORzxFb5z3v7vSAFkTU",0.527,0.902,6,-5.352,1,0.0601,0.344,4.63e-05,0.0669,0.717,181.964,191040,4,"spotify:track:5dNGORzxFb5z3v7vSAFkTU","https://api.spotify.com/v1/audio-analysis/5dNGORzxFb5z3v7vSAFkTU"
"650",89,"6I3KeXBT0E9MoMqYz8srVq",0.767,0.782,7,-5.545,1,0.14,0.0541,0,0.338,0.827,116.491,220319,4,"spotify:track:6I3KeXBT0E9MoMqYz8srVq","https://api.spotify.com/v1/audio-analysis/6I3KeXBT0E9MoMqYz8srVq"
"651",90,"1gugDOSMREb34Xo0c1PlxM",0.493,0.956,1,-4.221,0,0.138,0.000668,0,0.416,0.467,160.006,202496,4,"spotify:track:1gugDOSMREb34Xo0c1PlxM","https://api.spotify.com/v1/audio-analysis/1gugDOSMREb34Xo0c1PlxM"
"652",91,"2QtJA4gbwe1AcanB2p21aP",0.595,0.746,8,-3.115,1,0.0398,0.134,0,0.0863,0.496,127.96,217347,4,"spotify:track:2QtJA4gbwe1AcanB2p21aP","https://api.spotify.com/v1/audio-analysis/2QtJA4gbwe1AcanB2p21aP"
"653",92,"5hgnY0mVcVetszbb85qeDg",0.412,0.441,11,-11.523,0,0.291,0.0296,0.0726,0.306,0.178,185.571,319467,4,"spotify:track:5hgnY0mVcVetszbb85qeDg","https://api.spotify.com/v1/audio-analysis/5hgnY0mVcVetszbb85qeDg"
"654",93,"29gsi1zZrZxdStACmTQB0Z",0.644,0.581,8,-7.688,0,0.0505,0.0529,0,0.0611,0.573,133.965,278067,3,"spotify:track:29gsi1zZrZxdStACmTQB0Z","https://api.spotify.com/v1/audio-analysis/29gsi1zZrZxdStACmTQB0Z"
"655",94,"4jtyUzZm9WLc2AdaJ1dso7",0.707,0.709,11,-3.979,0,0.34,0.763,0,0.274,0.497,89.094,275227,4,"spotify:track:4jtyUzZm9WLc2AdaJ1dso7","https://api.spotify.com/v1/audio-analysis/4jtyUzZm9WLc2AdaJ1dso7"
"656",95,"5aj0xPGiEUN3aI2oOYu14S",0.587,0.559,1,-7.742,1,0.0321,0.399,6.69e-06,0.0992,0.2,92.036,221173,4,"spotify:track:5aj0xPGiEUN3aI2oOYu14S","https://api.spotify.com/v1/audio-analysis/5aj0xPGiEUN3aI2oOYu14S"
"657",96,"6s9m5J92By7jii22Q2XtY2",0.68,0.888,9,-5.308,1,0.055,0.0527,2.82e-06,0.0575,0.477,90.076,169587,4,"spotify:track:6s9m5J92By7jii22Q2XtY2","https://api.spotify.com/v1/audio-analysis/6s9m5J92By7jii22Q2XtY2"
"658",97,"5AnCLGg35ziFOloEnXK4uu",0.583,0.655,0,-5.407,1,0.0315,0.111,3.57e-06,0.113,0.198,119.759,278747,4,"spotify:track:5AnCLGg35ziFOloEnXK4uu","https://api.spotify.com/v1/audio-analysis/5AnCLGg35ziFOloEnXK4uu"
"659",1,"32OlwWuMpZ6b0aN2RZOeMS",0.856,0.609,0,-7.223,1,0.0824,0.00801,8.15e-05,0.0344,0.932,114.988,269667,4,"spotify:track:32OlwWuMpZ6b0aN2RZOeMS","https://api.spotify.com/v1/audio-analysis/32OlwWuMpZ6b0aN2RZOeMS"
"660",2,"34gCuhDGsG4bRPIf9bb02f",0.781,0.445,2,-6.061,1,0.0295,0.474,0,0.184,0.584,78.998,281560,4,"spotify:track:34gCuhDGsG4bRPIf9bb02f","https://api.spotify.com/v1/audio-analysis/34gCuhDGsG4bRPIf9bb02f"
"661",3,"7wqSzGeodspE3V6RBD5W8L",0.689,0.481,10,-7.503,1,0.0815,0.369,1.03e-06,0.0649,0.266,80.025,229526,4,"spotify:track:7wqSzGeodspE3V6RBD5W8L","https://api.spotify.com/v1/audio-analysis/7wqSzGeodspE3V6RBD5W8L"
"662",4,"2d8JP84HNLKhmd6IYOoupQ",0.746,0.873,7,-3.803,1,0.128,0.0244,0,0.354,0.808,148.075,222093,4,"spotify:track:2d8JP84HNLKhmd6IYOoupQ","https://api.spotify.com/v1/audio-analysis/2d8JP84HNLKhmd6IYOoupQ"
"663",5,"2iuZJX9X9P0GKaE93xcPjk",0.751,0.768,1,-7.089,1,0.0346,0.052,0,0.0848,0.885,120.084,235493,4,"spotify:track:2iuZJX9X9P0GKaE93xcPjk","https://api.spotify.com/v1/audio-analysis/2iuZJX9X9P0GKaE93xcPjk"
"664",6,"4kbj5MwxO1bq9wjT5g9HaA",0.578,0.866,1,-3.804,1,0.0619,0.00701,0,0.257,0.619,128.038,199080,4,"spotify:track:4kbj5MwxO1bq9wjT5g9HaA","https://api.spotify.com/v1/audio-analysis/4kbj5MwxO1bq9wjT5g9HaA"
"665",7,"5RIVoVdkDLEygELLCniZFr",0.825,0.77,8,-8.508,1,0.134,0.265,0,0.334,0.964,139.982,185131,4,"spotify:track:5RIVoVdkDLEygELLCniZFr","https://api.spotify.com/v1/audio-analysis/5RIVoVdkDLEygELLCniZFr"
"666",8,"2PIvq1pGrUjY007X5y1UpM",0.664,0.371,2,-5.959,0,0.0306,0.404,0,0.0971,0.449,119.95,252227,3,"spotify:track:2PIvq1pGrUjY007X5y1UpM","https://api.spotify.com/v1/audio-analysis/2PIvq1pGrUjY007X5y1UpM"
"667",9,"7fBv7CLKzipRk6EC6TWHOB",0.54,0.561,0,-6.987,0,0.0699,0.0635,0,0.137,0.123,113.295,242253,4,"spotify:track:7fBv7CLKzipRk6EC6TWHOB","https://api.spotify.com/v1/audio-analysis/7fBv7CLKzipRk6EC6TWHOB"
"668",10,"2XPc8gL9PwxGURQFcFaDJR",0.777,0.663,4,-6.117,1,0.0305,0.146,1.52e-05,0.174,0.598,118.016,181827,4,"spotify:track:2XPc8gL9PwxGURQFcFaDJR","https://api.spotify.com/v1/audio-analysis/2XPc8gL9PwxGURQFcFaDJR"
"669",11,"22VdIZQfgXJea34mQxlt81",0.711,0.783,9,-5.407,0,0.0423,0.109,0,0.0947,0.617,107.972,213520,4,"spotify:track:22VdIZQfgXJea34mQxlt81","https://api.spotify.com/v1/audio-analysis/22VdIZQfgXJea34mQxlt81"
"670",12,"2l8w0zZVn4AZNuzrht7MRT",0.254,0.617,5,-6.612,0,0.0537,0.24,0,0.125,0.271,189.425,252534,4,"spotify:track:2l8w0zZVn4AZNuzrht7MRT","https://api.spotify.com/v1/audio-analysis/2l8w0zZVn4AZNuzrht7MRT"
"671",13,"0aOluBqXYd0rFSCsgDyAWX",0.566,0.664,4,-5.303,0,0.0464,0.634,0,0.116,0.407,128.945,241693,4,"spotify:track:0aOluBqXYd0rFSCsgDyAWX","https://api.spotify.com/v1/audio-analysis/0aOluBqXYd0rFSCsgDyAWX"
"672",14,"5wldXGLEOoRXxMWJ8rIUWE",0.723,0.809,7,-3.081,0,0.0625,0.00346,0.00123,0.565,0.271,98.007,176561,4,"spotify:track:5wldXGLEOoRXxMWJ8rIUWE","https://api.spotify.com/v1/audio-analysis/5wldXGLEOoRXxMWJ8rIUWE"
"673",15,"7oGZAicScQt96OAW4AruYy",0.775,0.68,0,-5.508,0,0.0629,0.00906,0,0.109,0.636,114.025,207719,4,"spotify:track:7oGZAicScQt96OAW4AruYy","https://api.spotify.com/v1/audio-analysis/7oGZAicScQt96OAW4AruYy"
"674",16,"66hayvUbTotekKU3H4ta1f",0.432,0.781,4,-4.038,0,0.0567,0.041,4.21e-06,0.0789,0.191,139.432,250286,4,"spotify:track:66hayvUbTotekKU3H4ta1f","https://api.spotify.com/v1/audio-analysis/66hayvUbTotekKU3H4ta1f"
"675",17,"37f4ITSlgPX81ad2EvmVQr",0.564,0.714,7,-4.987,1,0.129,0.0549,0,0.155,0.328,175.924,204013,4,"spotify:track:37f4ITSlgPX81ad2EvmVQr","https://api.spotify.com/v1/audio-analysis/37f4ITSlgPX81ad2EvmVQr"
"676",18,"5NQbUaeTEOGdD6hHcre0dZ",0.618,0.717,7,-5.738,1,0.318,0.00256,0,0.625,0.601,190.05,196693,4,"spotify:track:5NQbUaeTEOGdD6hHcre0dZ","https://api.spotify.com/v1/audio-analysis/5NQbUaeTEOGdD6hHcre0dZ"
"677",19,"6gj08XDlv9Duc2fPOxUmVD",0.775,0.825,7,-5.402,1,0.0464,0.0506,1.03e-06,0.111,0.945,139.091,182667,4,"spotify:track:6gj08XDlv9Duc2fPOxUmVD","https://api.spotify.com/v1/audio-analysis/6gj08XDlv9Duc2fPOxUmVD"
"678",20,"41Fflg7qHiVOD6dEPvsCzO",0.884,0.765,8,-3.865,1,0.0882,0.063,7.04e-06,0.118,0.555,99.987,224573,4,"spotify:track:41Fflg7qHiVOD6dEPvsCzO","https://api.spotify.com/v1/audio-analysis/41Fflg7qHiVOD6dEPvsCzO"
"679",21,"6p5abLu89ZSSpRQnbK9Wqs",0.733,0.676,10,-5.655,0,0.0432,0.0697,0,0.208,0.717,97.448,226581,4,"spotify:track:6p5abLu89ZSSpRQnbK9Wqs","https://api.spotify.com/v1/audio-analysis/6p5abLu89ZSSpRQnbK9Wqs"
"680",22,"4orphgwPHHRsdEkfUmANSD",0.753,0.796,9,-6.406,1,0.0576,0.0378,0,0.331,0.597,122.025,199263,4,"spotify:track:4orphgwPHHRsdEkfUmANSD","https://api.spotify.com/v1/audio-analysis/4orphgwPHHRsdEkfUmANSD"
"681",23,"0fioLzGM8ngbD1w6fMmm45",0.453,0.496,5,-5.785,1,0.0453,0.554,2.65e-05,0.0772,0.495,80.994,239317,4,"spotify:track:0fioLzGM8ngbD1w6fMmm45","https://api.spotify.com/v1/audio-analysis/0fioLzGM8ngbD1w6fMmm45"
"682",24,"5XfywqPX6XBOdYQNbOaQvy",0.6,0.67,5,-6.455,0,0.0538,0.174,0,0.0746,0.236,88.955,221560,4,"spotify:track:5XfywqPX6XBOdYQNbOaQvy","https://api.spotify.com/v1/audio-analysis/5XfywqPX6XBOdYQNbOaQvy"
"683",25,"0ifSeVGUr7py5GggttDhXw",0.811,0.879,9,-3.724,1,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,188754,4,"spotify:track:0ifSeVGUr7py5GggttDhXw","https://api.spotify.com/v1/audio-analysis/0ifSeVGUr7py5GggttDhXw"
"684",26,"0wwPcA6wtMf6HUMpIRdeP7",0.903,0.621,2,-8.132,1,0.0578,0.00302,0.000186,0.0504,0.544,134.969,267067,4,"spotify:track:0wwPcA6wtMf6HUMpIRdeP7","https://api.spotify.com/v1/audio-analysis/0wwPcA6wtMf6HUMpIRdeP7"
"685",27,"5b2bu6yyATC1zMXDGScJ2d",0.596,0.73,9,-4.091,1,0.151,0.24,0,0.325,0.543,85.979,192560,4,"spotify:track:5b2bu6yyATC1zMXDGScJ2d","https://api.spotify.com/v1/audio-analysis/5b2bu6yyATC1zMXDGScJ2d"
"686",28,"26rdOwwjC2UnweK3xeS58u",0.657,0.827,5,-4.036,1,0.0734,0.000704,0.00534,0.065,0.698,145.889,190186,4,"spotify:track:26rdOwwjC2UnweK3xeS58u","https://api.spotify.com/v1/audio-analysis/26rdOwwjC2UnweK3xeS58u"
"687",29,"4B0JvthVoAAuygILe3n4Bs",0.837,0.571,5,-8.273,0,0.0922,0.61,0.000898,0.0849,0.802,125.034,205680,4,"spotify:track:4B0JvthVoAAuygILe3n4Bs","https://api.spotify.com/v1/audio-analysis/4B0JvthVoAAuygILe3n4Bs"
"688",30,"1HNkqx9Ahdgi1Ixy2xkKkL",0.614,0.379,4,-10.48,1,0.0476,0.607,0.000464,0.0986,0.198,107.989,258987,4,"spotify:track:1HNkqx9Ahdgi1Ixy2xkKkL","https://api.spotify.com/v1/audio-analysis/1HNkqx9Ahdgi1Ixy2xkKkL"
"689",31,"0ENSn4fwAbCGeFGVUbXEU3",0.481,0.451,5,-6.095,0,0.0347,0.336,0,0.0872,0.287,157.966,295493,4,"spotify:track:0ENSn4fwAbCGeFGVUbXEU3","https://api.spotify.com/v1/audio-analysis/0ENSn4fwAbCGeFGVUbXEU3"
"690",32,"5jsw9uXEGuKyJzs0boZ1bT",0.592,0.752,1,-6.589,1,0.114,0.0196,0,0.0477,0.73,74.784,206880,4,"spotify:track:5jsw9uXEGuKyJzs0boZ1bT","https://api.spotify.com/v1/audio-analysis/5jsw9uXEGuKyJzs0boZ1bT"
"691",33,"10sqe2FD4eb8MovY8Nyaii",0.736,0.767,4,-5.489,0,0.034,0.105,0,0.0803,0.104,119.996,238427,4,"spotify:track:10sqe2FD4eb8MovY8Nyaii","https://api.spotify.com/v1/audio-analysis/10sqe2FD4eb8MovY8Nyaii"
"692",34,"5NQJnRpJHRaupdegphntQT",0.688,0.712,11,-3.573,0,0.0683,0.0108,0,0.458,0.49,93.027,222187,4,"spotify:track:5NQJnRpJHRaupdegphntQT","https://api.spotify.com/v1/audio-analysis/5NQJnRpJHRaupdegphntQT"
"693",35,"2bJvI42r8EF3wxjOuDav4r",0.72,0.802,1,-5.797,1,0.0582,0.0921,0,0.694,0.716,124.043,229360,4,"spotify:track:2bJvI42r8EF3wxjOuDav4r","https://api.spotify.com/v1/audio-analysis/2bJvI42r8EF3wxjOuDav4r"
"694",36,"0sQLhT32E9ZG2zn5iYR6nN",0.508,0.677,1,-5.696,1,0.0656,0.328,0,0.0491,0.558,121.928,227280,5,"spotify:track:0sQLhT32E9ZG2zn5iYR6nN","https://api.spotify.com/v1/audio-analysis/0sQLhT32E9ZG2zn5iYR6nN"
"695",37,"7ioiB40H9xKs04QtIso2I3",0.842,0.531,0,-8.729,1,0.0377,0.000979,1.34e-05,0.0667,0.758,105.013,189907,4,"spotify:track:7ioiB40H9xKs04QtIso2I3","https://api.spotify.com/v1/audio-analysis/7ioiB40H9xKs04QtIso2I3"
"696",38,"78TTtXnFQPzwqlbtbwqN0y",0.576,0.267,2,-5.668,1,0.044,0.878,0,0.119,0.318,205.888,188238,4,"spotify:track:78TTtXnFQPzwqlbtbwqN0y","https://api.spotify.com/v1/audio-analysis/78TTtXnFQPzwqlbtbwqN0y"
"697",39,"04aAxqtGp5pv12UXAg4pkq",0.385,0.866,4,-2.817,0,0.0697,0.004,0,0.111,0.548,176.014,228360,4,"spotify:track:04aAxqtGp5pv12UXAg4pkq","https://api.spotify.com/v1/audio-analysis/04aAxqtGp5pv12UXAg4pkq"
"698",40,"1WoOzgvz6CgH4pX6a1RKGp",0.748,0.741,6,-3.103,1,0.0531,0.00419,0,0.147,0.533,128.077,213053,4,"spotify:track:1WoOzgvz6CgH4pX6a1RKGp","https://api.spotify.com/v1/audio-analysis/1WoOzgvz6CgH4pX6a1RKGp"
"699",41,"6DEaND0SHv3sC11xobZLiy",0.551,0.719,11,-5.631,1,0.0416,0.0869,0,0.219,0.456,158.08,243707,4,"spotify:track:6DEaND0SHv3sC11xobZLiy","https://api.spotify.com/v1/audio-analysis/6DEaND0SHv3sC11xobZLiy"
"700",42,"2bL2gyO6kBdLkNSkxXNh6x",0.465,0.744,4,-6.429,0,0.0635,0.00018,0,0.68,0.332,189.928,231013,4,"spotify:track:2bL2gyO6kBdLkNSkxXNh6x","https://api.spotify.com/v1/audio-analysis/2bL2gyO6kBdLkNSkxXNh6x"
"701",43,"7FYH5AW3bVfZHJIQpq3UOA",0.822,0.734,1,-5.48,1,0.0738,0.0372,0,0.325,0.403,97.998,284387,4,"spotify:track:7FYH5AW3bVfZHJIQpq3UOA","https://api.spotify.com/v1/audio-analysis/7FYH5AW3bVfZHJIQpq3UOA"
"702",44,"0NTMtAO2BV4tnGvw9EgBVq",0.778,0.741,10,-4.97,0,0.0484,0.0538,2.04e-06,0.29,0.363,102.95,219306,4,"spotify:track:0NTMtAO2BV4tnGvw9EgBVq","https://api.spotify.com/v1/audio-analysis/0NTMtAO2BV4tnGvw9EgBVq"
"703",45,"2LLFl56eIFGFlnrplUC26f",0.728,0.62,2,-7.533,1,0.0434,0.038,0,0.342,0.904,81.998,176675,4,"spotify:track:2LLFl56eIFGFlnrplUC26f","https://api.spotify.com/v1/audio-analysis/2LLFl56eIFGFlnrplUC26f"
"704",46,"0PT7nlpo11hYYyfnBgtilT",0.779,0.472,11,-7.116,1,0.218,0.0577,0,0.114,0.4,135.051,142212,4,"spotify:track:0PT7nlpo11hYYyfnBgtilT","https://api.spotify.com/v1/audio-analysis/0PT7nlpo11hYYyfnBgtilT"
"705",47,"4MRT0dDbhqFKl67WzhUbSw",0.67,0.485,8,-7.272,0,0.737,0.409,0,0.0973,0.239,119.886,312027,4,"spotify:track:4MRT0dDbhqFKl67WzhUbSw","https://api.spotify.com/v1/audio-analysis/4MRT0dDbhqFKl67WzhUbSw"
"706",48,"5S9lfZu1YF8xKkgSsqL2Bd",0.421,0.791,9,-4.998,1,0.0496,0.0117,1.48e-05,0.146,0.51,130.075,257200,4,"spotify:track:5S9lfZu1YF8xKkgSsqL2Bd","https://api.spotify.com/v1/audio-analysis/5S9lfZu1YF8xKkgSsqL2Bd"
"707",49,"2zFF6jG5hQArbzcXz3KUWk",0.584,0.614,5,-5.587,0,0.0363,0.00506,9.7e-05,0.0802,0.293,114.075,214740,4,"spotify:track:2zFF6jG5hQArbzcXz3KUWk","https://api.spotify.com/v1/audio-analysis/2zFF6jG5hQArbzcXz3KUWk"
"708",50,"0fYVliAYKHuPmECRs1pbRf",0.4,0.868,11,-5.988,0,0.203,0.0112,0.0685,0.27,0.567,180.261,195199,4,"spotify:track:0fYVliAYKHuPmECRs1pbRf","https://api.spotify.com/v1/audio-analysis/0fYVliAYKHuPmECRs1pbRf"
"709",51,"7aXuop4Qambx5Oi3ynsKQr",0.87,0.464,4,-8.337,1,0.178,0.205,0,0.0902,0.473,112.974,251989,4,"spotify:track:7aXuop4Qambx5Oi3ynsKQr","https://api.spotify.com/v1/audio-analysis/7aXuop4Qambx5Oi3ynsKQr"
"710",52,"5J4ZkQpzMUFojo1CtAZYpn",0.472,0.714,1,-4.389,0,0.0334,0.00937,0,0.0764,0.235,98.992,236133,4,"spotify:track:5J4ZkQpzMUFojo1CtAZYpn","https://api.spotify.com/v1/audio-analysis/5J4ZkQpzMUFojo1CtAZYpn"
"711",53,"5Db9VIdDsN5yu3Eu7CT0i4",0.479,0.419,0,-6.517,1,0.0389,0.568,0.000217,0.11,0.174,85.014,172724,4,"spotify:track:5Db9VIdDsN5yu3Eu7CT0i4","https://api.spotify.com/v1/audio-analysis/5Db9VIdDsN5yu3Eu7CT0i4"
"712",54,"57kR5SniQIbsbVoIjjOUDa",0.426,0.722,5,-5.369,0,0.196,0.0113,1.27e-06,0.262,0.235,196.133,247267,4,"spotify:track:57kR5SniQIbsbVoIjjOUDa","https://api.spotify.com/v1/audio-analysis/57kR5SniQIbsbVoIjjOUDa"
"713",55,"5PUawWFG1oIS2NwEcyHaCr",0.623,0.956,4,-2.608,0,0.0753,0.119,0.000227,0.617,0.718,149.958,211573,4,"spotify:track:5PUawWFG1oIS2NwEcyHaCr","https://api.spotify.com/v1/audio-analysis/5PUawWFG1oIS2NwEcyHaCr"
"714",56,"02M6vucOvmRfMxTXDUwRXu",0.747,0.705,9,-5.137,0,0.126,0.0128,0,0.126,0.571,136.024,213507,4,"spotify:track:02M6vucOvmRfMxTXDUwRXu","https://api.spotify.com/v1/audio-analysis/02M6vucOvmRfMxTXDUwRXu"
"715",57,"2dRvMEW4EwySxRUtEamSfG",0.616,0.778,7,-4.927,0,0.0387,0.0545,0,0.142,0.642,83.065,227360,4,"spotify:track:2dRvMEW4EwySxRUtEamSfG","https://api.spotify.com/v1/audio-analysis/2dRvMEW4EwySxRUtEamSfG"
"716",58,"11qh54D0PKkBwelpDxxiEU",0.513,0.221,0,-10.233,1,0.0302,0.822,0,0.113,0.342,173.865,193320,3,"spotify:track:11qh54D0PKkBwelpDxxiEU","https://api.spotify.com/v1/audio-analysis/11qh54D0PKkBwelpDxxiEU"
"717",59,"4NYwy0R3NdvORX2B6OZXBT",0.733,0.408,7,-7.834,0,0.0388,0.679,3.92e-05,0.11,0.291,94.947,197854,4,"spotify:track:4NYwy0R3NdvORX2B6OZXBT","https://api.spotify.com/v1/audio-analysis/4NYwy0R3NdvORX2B6OZXBT"
"718",60,"2K87XMYnUMqLcX3zvtAF4G",0.73,0.703,0,-5.672,0,0.0369,0.109,0,0.0657,0.558,138.113,192120,4,"spotify:track:2K87XMYnUMqLcX3zvtAF4G","https://api.spotify.com/v1/audio-analysis/2K87XMYnUMqLcX3zvtAF4G"
"719",61,"3keUgTGEoZJt0QkzTB6kHg",0.896,0.672,10,-6.875,0,0.0479,0.0525,3.14e-05,0.12,0.511,105.098,219227,4,"spotify:track:3keUgTGEoZJt0QkzTB6kHg","https://api.spotify.com/v1/audio-analysis/3keUgTGEoZJt0QkzTB6kHg"
"720",62,"7xoUc6faLbCqZO6fQEYprd",0.628,0.593,8,-5.036,1,0.0323,0.093,1.65e-06,0.096,0.0933,125.026,197267,4,"spotify:track:7xoUc6faLbCqZO6fQEYprd","https://api.spotify.com/v1/audio-analysis/7xoUc6faLbCqZO6fQEYprd"
"721",63,"5Ns5lCnyH4y0QCxjv4cW4g",0.627,0.782,0,-3.256,0,0.0575,0.0984,0,0.269,0.549,127.871,211347,4,"spotify:track:5Ns5lCnyH4y0QCxjv4cW4g","https://api.spotify.com/v1/audio-analysis/5Ns5lCnyH4y0QCxjv4cW4g"
"722",64,"0hy1SOTEn9ifXTzOwnCwEr",0.589,0.658,11,-5.288,0,0.203,0.0242,0,0.118,0.254,77.521,223973,4,"spotify:track:0hy1SOTEn9ifXTzOwnCwEr","https://api.spotify.com/v1/audio-analysis/0hy1SOTEn9ifXTzOwnCwEr"
"723",65,"4scpF6J5uMBvoh6sFB7EL1",0.888,0.483,6,-7.797,1,0.154,0.013,4.85e-06,0.0926,0.221,125.008,200080,4,"spotify:track:4scpF6J5uMBvoh6sFB7EL1","https://api.spotify.com/v1/audio-analysis/4scpF6J5uMBvoh6sFB7EL1"
"724",66,"3JvrhDOgAt6p7K8mDyZwRd",0.484,0.731,1,-6.694,1,0.0379,0.431,0,0.151,0.5,101.654,204280,4,"spotify:track:3JvrhDOgAt6p7K8mDyZwRd","https://api.spotify.com/v1/audio-analysis/3JvrhDOgAt6p7K8mDyZwRd"
